dataset,model,scope,ratio,method,epoch,total_epoch,accuracy,validation_loss
cifar10,vgg19,global,2.0,fpgm,28,100,0.9093,0.3483
cifar10,vgg19,global,2.0,fpgm,29,100,0.9075,0.3757
cifar10,vgg19,global,2.0,fpgm,30,100,0.9021,0.3781
cifar10,vgg19,global,2.0,fpgm,31,100,0.9021,0.3824
cifar10,vgg19,global,2.0,fpgm,32,100,0.9122,0.3247
cifar10,vgg19,global,2.0,fpgm,33,100,0.9153,0.3193
cifar10,vgg19,global,2.0,fpgm,34,100,0.9147,0.3225
cifar10,vgg19,global,2.0,fpgm,35,100,0.9043,0.3562
cifar10,vgg19,global,2.0,fpgm,36,100,0.9126,0.3141
cifar10,vgg19,global,2.0,fpgm,37,100,0.9151,0.3125
cifar10,vgg19,global,2.0,fpgm,38,100,0.9146,0.3003
cifar10,vgg19,global,2.0,fpgm,39,100,0.9069,0.3538
cifar10,vgg19,global,2.0,fpgm,40,100,0.9050,0.3595
cifar10,vgg19,global,2.0,fpgm,41,100,0.9040,0.3715
cifar10,vgg19,global,2.0,fpgm,42,100,0.8952,0.4052
cifar10,vgg19,global,2.0,fpgm,43,100,0.9045,0.3696
cifar10,vgg19,global,2.0,fpgm,44,100,0.9054,0.3560
cifar10,vgg19,global,2.0,fpgm,45,100,0.9087,0.3396
cifar10,vgg19,global,2.0,fpgm,46,100,0.9089,0.3396
cifar10,vgg19,global,2.0,fpgm,47,100,0.9126,0.3267
cifar10,vgg19,global,2.0,fpgm,48,100,0.9079,0.3371
cifar10,vgg19,global,2.0,fpgm,49,100,0.9139,0.3265
cifar10,vgg19,global,2.0,fpgm,50,100,0.9142,0.3355
cifar10,vgg19,global,2.0,fpgm,51,100,0.9106,0.3324
cifar10,vgg19,global,2.0,fpgm,52,100,0.9162,0.3069
cifar10,vgg19,global,2.0,fpgm,53,100,0.9173,0.3167
cifar10,vgg19,global,2.0,fpgm,54,100,0.9152,0.3101
cifar10,vgg19,global,2.0,fpgm,55,100,0.8978,0.4043
cifar10,vgg19,global,2.0,fpgm,56,100,0.8920,0.3972
cifar10,vgg19,global,2.0,fpgm,57,100,0.9137,0.3275
cifar10,vgg19,global,2.0,fpgm,58,100,0.8880,0.4276
cifar10,vgg19,global,2.0,fpgm,59,100,0.9064,0.3504
cifar10,vgg19,global,2.0,fpgm,60,100,0.9309,0.2619
cifar10,vgg19,global,2.0,fpgm,61,100,0.9316,0.2668
cifar10,vgg19,global,2.0,fpgm,62,100,0.9314,0.2707
cifar10,vgg19,global,2.0,fpgm,63,100,0.9339,0.2744
cifar10,vgg19,global,2.0,fpgm,64,100,0.9344,0.2705
cifar10,vgg19,global,2.0,fpgm,65,100,0.9339,0.2761
cifar10,vgg19,global,2.0,fpgm,66,100,0.9335,0.2773
cifar10,vgg19,global,2.0,fpgm,67,100,0.9345,0.2787
cifar10,vgg19,global,2.0,fpgm,68,100,0.9345,0.2807
cifar10,vgg19,global,2.0,fpgm,69,100,0.9349,0.2822
cifar10,vgg19,global,2.0,fpgm,70,100,0.9351,0.2831
cifar10,vgg19,global,2.0,fpgm,71,100,0.9342,0.2884
cifar10,vgg19,global,2.0,fpgm,72,100,0.9345,0.2877
cifar10,vgg19,global,2.0,fpgm,73,100,0.9356,0.2876
cifar10,vgg19,global,2.0,fpgm,74,100,0.9347,0.2902
cifar10,vgg19,global,2.0,fpgm,75,100,0.9356,0.2898
cifar10,vgg19,global,2.0,fpgm,76,100,0.9359,0.2903
cifar10,vgg19,global,2.0,fpgm,77,100,0.9341,0.2925
cifar10,vgg19,global,2.0,fpgm,78,100,0.9352,0.2924
cifar10,vgg19,global,2.0,fpgm,79,100,0.9355,0.2908
cifar10,vgg19,global,2.0,fpgm,80,100,0.9355,0.2914
cifar10,vgg19,global,2.0,fpgm,81,100,0.9347,0.2920
cifar10,vgg19,global,2.0,fpgm,82,100,0.9351,0.2928
cifar10,vgg19,global,2.0,fpgm,83,100,0.9347,0.2903
cifar10,vgg19,global,2.0,fpgm,84,100,0.9351,0.2917
cifar10,vgg19,global,2.0,fpgm,85,100,0.9357,0.2907
cifar10,vgg19,global,2.0,fpgm,86,100,0.9352,0.2907
cifar10,vgg19,global,2.0,fpgm,87,100,0.9356,0.2926
cifar10,vgg19,global,2.0,fpgm,88,100,0.9356,0.2922
cifar10,vgg19,global,2.0,fpgm,89,100,0.9352,0.2905
cifar10,vgg19,global,2.0,fpgm,90,100,0.9356,0.2906
cifar10,vgg19,global,2.0,fpgm,91,100,0.9346,0.2909
cifar10,vgg19,global,2.0,fpgm,92,100,0.9353,0.2928
cifar10,vgg19,global,2.0,fpgm,93,100,0.9355,0.2920
cifar10,vgg19,global,2.0,fpgm,94,100,0.9353,0.2921
cifar10,vgg19,global,2.0,fpgm,95,100,0.9353,0.2925
cifar10,vgg19,global,2.0,fpgm,96,100,0.9358,0.2922
cifar10,vgg19,global,2.0,fpgm,97,100,0.9354,0.2910
cifar10,vgg19,global,2.0,fpgm,98,100,0.9357,0.2905
cifar10,vgg19,global,2.0,fpgm,99,100,0.9351,0.2915
cifar10,resnet56,global,3.0,fpgm,0,100,0.8186,0.5478
cifar10,resnet56,global,3.0,fpgm,1,100,0.8492,0.4577
cifar10,resnet56,global,3.0,fpgm,2,100,0.8683,0.3918
cifar10,resnet56,global,3.0,fpgm,3,100,0.8763,0.3672
cifar10,resnet56,global,3.0,fpgm,4,100,0.8740,0.3722
cifar10,resnet56,global,3.0,fpgm,5,100,0.8628,0.4060
cifar10,resnet56,global,3.0,fpgm,6,100,0.8778,0.3674
cifar10,resnet56,global,3.0,fpgm,7,100,0.8755,0.3707
cifar10,resnet56,global,3.0,fpgm,8,100,0.8627,0.4282
cifar10,resnet56,global,3.0,fpgm,9,100,0.8788,0.3843
cifar10,resnet56,global,3.0,fpgm,10,100,0.8799,0.3892
cifar10,resnet56,global,3.0,fpgm,11,100,0.8801,0.3740
cifar10,resnet56,global,3.0,fpgm,12,100,0.8685,0.4054
cifar10,resnet56,global,3.0,fpgm,13,100,0.8829,0.3674
cifar10,resnet56,global,3.0,fpgm,14,100,0.8753,0.4008
cifar10,resnet56,global,3.0,fpgm,15,100,0.8783,0.3897
cifar10,resnet56,global,3.0,fpgm,16,100,0.8697,0.4192
cifar10,resnet56,global,3.0,fpgm,17,100,0.8771,0.3870
cifar10,resnet56,global,3.0,fpgm,18,100,0.8864,0.3612
cifar10,resnet56,global,3.0,fpgm,19,100,0.8649,0.4129
cifar10,resnet56,global,3.0,fpgm,20,100,0.8877,0.3602
cifar10,resnet56,global,3.0,fpgm,21,100,0.8735,0.4026
cifar10,resnet56,global,3.0,fpgm,22,100,0.8801,0.3843
cifar10,resnet56,global,3.0,fpgm,23,100,0.8887,0.3526
cifar10,resnet56,global,3.0,fpgm,24,100,0.8697,0.4222
cifar10,resnet56,global,3.0,fpgm,25,100,0.8745,0.4170
cifar10,resnet56,global,3.0,fpgm,26,100,0.8874,0.3572
cifar10,resnet56,global,3.0,fpgm,27,100,0.8832,0.3657
cifar10,resnet56,global,3.0,fpgm,28,100,0.8861,0.3666
cifar10,resnet56,global,3.0,fpgm,29,100,0.8873,0.3553
cifar10,resnet56,global,3.0,fpgm,30,100,0.8949,0.3375
cifar10,resnet56,global,3.0,fpgm,31,100,0.8914,0.3555
cifar10,resnet56,global,3.0,fpgm,32,100,0.8841,0.3738
cifar10,resnet56,global,3.0,fpgm,33,100,0.8829,0.3714
cifar10,resnet56,global,3.0,fpgm,34,100,0.8917,0.3523
cifar10,resnet56,global,3.0,fpgm,35,100,0.8988,0.3226
cifar10,resnet56,global,3.0,fpgm,36,100,0.8934,0.3449
cifar10,resnet56,global,3.0,fpgm,37,100,0.8815,0.3953
cifar10,resnet56,global,3.0,fpgm,38,100,0.8943,0.3449
cifar10,resnet56,global,3.0,fpgm,39,100,0.8914,0.3568
cifar10,resnet56,global,3.0,fpgm,40,100,0.8862,0.3590
cifar10,resnet56,global,3.0,fpgm,41,100,0.8843,0.3812
cifar10,resnet56,global,3.0,fpgm,42,100,0.8897,0.3643
cifar10,resnet56,global,3.0,fpgm,43,100,0.8923,0.3660
cifar10,resnet56,global,3.0,fpgm,44,100,0.8783,0.3998
cifar10,resnet56,global,3.0,fpgm,45,100,0.8930,0.3491
cifar10,resnet56,global,3.0,fpgm,46,100,0.8952,0.3406
cifar10,resnet56,global,3.0,fpgm,47,100,0.8908,0.3741
cifar10,resnet56,global,3.0,fpgm,48,100,0.9046,0.3088
cifar10,resnet56,global,3.0,fpgm,49,100,0.8985,0.3382
cifar10,resnet56,global,3.0,fpgm,50,100,0.8892,0.3644
cifar10,resnet56,global,3.0,fpgm,51,100,0.8863,0.3654
cifar10,resnet56,global,3.0,fpgm,52,100,0.8881,0.3860
cifar10,resnet56,global,3.0,fpgm,53,100,0.8943,0.3558
cifar10,resnet56,global,3.0,fpgm,54,100,0.8866,0.3662
cifar10,resnet56,global,3.0,fpgm,55,100,0.8823,0.3834
cifar10,resnet56,global,3.0,fpgm,56,100,0.8948,0.3459
cifar10,resnet56,global,3.0,fpgm,57,100,0.8922,0.3654
cifar10,resnet56,global,3.0,fpgm,58,100,0.8888,0.3599
cifar10,resnet56,global,3.0,fpgm,59,100,0.8864,0.3821
cifar10,resnet56,global,3.0,fpgm,60,100,0.9176,0.2697
cifar10,resnet56,global,3.0,fpgm,61,100,0.9208,0.2679
cifar10,resnet56,global,3.0,fpgm,62,100,0.9211,0.2686
cifar10,resnet56,global,3.0,fpgm,63,100,0.9196,0.2695
cifar10,resnet56,global,3.0,fpgm,64,100,0.9227,0.2687
cifar10,resnet56,global,3.0,fpgm,65,100,0.9228,0.2700
cifar10,resnet56,global,3.0,fpgm,66,100,0.9208,0.2710
cifar10,resnet56,global,3.0,fpgm,67,100,0.9205,0.2763
cifar10,resnet56,global,3.0,fpgm,68,100,0.9204,0.2809
cifar10,resnet56,global,3.0,fpgm,69,100,0.9223,0.2738
cifar10,resnet56,global,3.0,fpgm,70,100,0.9208,0.2846
cifar10,resnet56,global,3.0,fpgm,71,100,0.9231,0.2805
cifar10,resnet56,global,3.0,fpgm,72,100,0.9231,0.2824
cifar10,resnet56,global,3.0,fpgm,73,100,0.9207,0.2874
cifar10,resnet56,global,3.0,fpgm,74,100,0.9235,0.2826
cifar10,resnet56,global,3.0,fpgm,75,100,0.9227,0.2838
cifar10,resnet56,global,3.0,fpgm,76,100,0.9232,0.2856
cifar10,resnet56,global,3.0,fpgm,77,100,0.9220,0.2870
cifar10,resnet56,global,3.0,fpgm,78,100,0.9207,0.2913
cifar10,resnet56,global,3.0,fpgm,79,100,0.9223,0.2843
cifar10,resnet56,global,3.0,fpgm,80,100,0.9215,0.2881
cifar10,resnet56,global,3.0,fpgm,81,100,0.9227,0.2821
cifar10,resnet56,global,3.0,fpgm,82,100,0.9220,0.2831
cifar10,resnet56,global,3.0,fpgm,83,100,0.9228,0.2845
cifar10,resnet56,global,3.0,fpgm,84,100,0.9231,0.2875
cifar10,resnet56,global,3.0,fpgm,85,100,0.9227,0.2864
cifar10,resnet56,global,3.0,fpgm,86,100,0.9232,0.2847
cifar10,resnet56,global,3.0,fpgm,87,100,0.9232,0.2883
cifar10,resnet56,global,3.0,fpgm,88,100,0.9235,0.2845
cifar10,resnet56,global,3.0,fpgm,89,100,0.9241,0.2858
cifar10,resnet56,global,3.0,fpgm,90,100,0.9227,0.2880
cifar10,resnet56,global,3.0,fpgm,91,100,0.9237,0.2863
cifar10,resnet56,global,3.0,fpgm,92,100,0.9223,0.2886
cifar10,resnet56,global,3.0,fpgm,93,100,0.9228,0.2875
cifar10,resnet56,global,3.0,fpgm,94,100,0.9233,0.2886
cifar10,resnet56,global,3.0,fpgm,95,100,0.9218,0.2909
cifar10,resnet56,global,3.0,fpgm,96,100,0.9230,0.2895
cifar10,resnet56,global,3.0,fpgm,97,100,0.9228,0.2892
cifar10,resnet56,global,3.0,fpgm,98,100,0.9239,0.2903
cifar10,resnet56,global,3.0,fpgm,99,100,0.9227,0.2912
cifar10,mobilenetv2,global,3.0,proj,0,100,0.8575,0.4112
cifar10,mobilenetv2,global,3.0,proj,1,100,0.8300,0.4957
cifar10,mobilenetv2,global,3.0,proj,2,100,0.8436,0.4597
cifar10,mobilenetv2,global,3.0,proj,3,100,0.8510,0.4221
cifar10,mobilenetv2,global,3.0,proj,4,100,0.8607,0.4005
cifar10,mobilenetv2,global,3.0,proj,5,100,0.8440,0.4500
cifar10,mobilenetv2,global,3.0,proj,6,100,0.8529,0.4357
cifar10,mobilenetv2,global,3.0,proj,7,100,0.8395,0.4802
cifar10,mobilenetv2,global,3.0,proj,8,100,0.8516,0.4475
cifar10,mobilenetv2,global,3.0,proj,9,100,0.8495,0.4389
cifar10,mobilenetv2,global,3.0,proj,10,100,0.8452,0.4686
cifar10,mobilenetv2,global,3.0,proj,11,100,0.8502,0.4347
cifar10,mobilenetv2,global,3.0,proj,12,100,0.8637,0.4004
cifar10,mobilenetv2,global,3.0,proj,13,100,0.8509,0.4233
cifar10,mobilenetv2,global,3.0,proj,14,100,0.8409,0.4659
cifar10,mobilenetv2,global,3.0,proj,15,100,0.8588,0.4180
cifar10,mobilenetv2,global,3.0,proj,16,100,0.8453,0.4507
cifar10,mobilenetv2,global,3.0,proj,17,100,0.8503,0.4413
cifar10,mobilenetv2,global,3.0,proj,18,100,0.8580,0.4197
cifar10,mobilenetv2,global,3.0,proj,19,100,0.8498,0.4401
cifar10,mobilenetv2,global,3.0,proj,20,100,0.8516,0.4462
cifar10,mobilenetv2,global,3.0,proj,21,100,0.8540,0.4293
cifar10,mobilenetv2,global,3.0,proj,22,100,0.8563,0.4166
cifar10,mobilenetv2,global,3.0,proj,23,100,0.8589,0.4168
cifar10,mobilenetv2,global,3.0,proj,24,100,0.8606,0.4108
cifar10,mobilenetv2,global,3.0,proj,25,100,0.8631,0.4043
cifar10,mobilenetv2,global,3.0,proj,26,100,0.8463,0.4507
cifar10,mobilenetv2,global,3.0,proj,27,100,0.8524,0.4361
cifar10,mobilenetv2,global,3.0,proj,28,100,0.8569,0.4128
cifar10,mobilenetv2,global,3.0,proj,29,100,0.8245,0.5169
cifar10,mobilenetv2,global,3.0,proj,30,100,0.8543,0.4146
cifar10,mobilenetv2,global,3.0,proj,31,100,0.8495,0.4317
cifar10,mobilenetv2,global,3.0,proj,32,100,0.8318,0.4979
cifar10,mobilenetv2,global,3.0,proj,33,100,0.8358,0.4848
cifar10,mobilenetv2,global,3.0,proj,34,100,0.8534,0.4312
cifar10,mobilenetv2,global,3.0,proj,35,100,0.8523,0.4254
cifar10,mobilenetv2,global,3.0,proj,36,100,0.8536,0.4343
cifar10,mobilenetv2,global,3.0,proj,37,100,0.8529,0.4432
cifar10,mobilenetv2,global,3.0,proj,38,100,0.8588,0.4194
cifar10,mobilenetv2,global,3.0,proj,39,100,0.8565,0.4193
cifar10,mobilenetv2,global,3.0,proj,40,100,0.8500,0.4409
cifar10,mobilenetv2,global,3.0,proj,41,100,0.8627,0.4093
cifar10,mobilenetv2,global,3.0,proj,42,100,0.8502,0.4517
cifar10,mobilenetv2,global,3.0,proj,43,100,0.8576,0.4206
cifar10,mobilenetv2,global,3.0,proj,44,100,0.8643,0.3985
cifar10,mobilenetv2,global,3.0,proj,45,100,0.8514,0.4364
cifar10,mobilenetv2,global,3.0,proj,46,100,0.8427,0.4731
cifar10,mobilenetv2,global,3.0,proj,47,100,0.8612,0.3962
cifar10,mobilenetv2,global,3.0,proj,48,100,0.8553,0.4193
cifar10,mobilenetv2,global,3.0,proj,49,100,0.8543,0.4376
cifar10,mobilenetv2,global,3.0,proj,50,100,0.8615,0.4043
cifar10,mobilenetv2,global,3.0,proj,51,100,0.8481,0.4424
cifar10,mobilenetv2,global,3.0,proj,52,100,0.8515,0.4333
cifar10,mobilenetv2,global,3.0,proj,53,100,0.8594,0.4289
cifar10,mobilenetv2,global,3.0,proj,54,100,0.8470,0.4552
cifar10,mobilenetv2,global,3.0,proj,55,100,0.8564,0.4305
cifar10,mobilenetv2,global,3.0,proj,56,100,0.8596,0.4137
cifar10,mobilenetv2,global,3.0,proj,57,100,0.8574,0.4057
cifar10,mobilenetv2,global,3.0,proj,58,100,0.8573,0.4343
cifar10,mobilenetv2,global,3.0,proj,59,100,0.8619,0.4058
cifar10,mobilenetv2,global,3.0,proj,60,100,0.8950,0.3159
cifar10,mobilenetv2,global,3.0,proj,61,100,0.8948,0.3104
cifar10,mobilenetv2,global,3.0,proj,62,100,0.8979,0.3085
cifar10,mobilenetv2,global,3.0,proj,63,100,0.8962,0.3098
cifar10,mobilenetv2,global,3.0,proj,64,100,0.8973,0.3077
cifar10,mobilenetv2,global,3.0,proj,65,100,0.8974,0.3087
cifar10,mobilenetv2,global,3.0,proj,66,100,0.8985,0.3053
cifar10,mobilenetv2,global,3.0,proj,67,100,0.8980,0.3068
cifar10,mobilenetv2,global,3.0,proj,68,100,0.8993,0.3080
cifar10,mobilenetv2,global,3.0,proj,69,100,0.9022,0.3058
cifar10,mobilenetv2,global,3.0,proj,70,100,0.8975,0.3117
cifar10,mobilenetv2,global,3.0,proj,71,100,0.8975,0.3072
cifar10,mobilenetv2,global,3.0,proj,72,100,0.8967,0.3102
cifar10,mobilenetv2,global,3.0,proj,73,100,0.8991,0.3116
cifar10,mobilenetv2,global,3.0,proj,74,100,0.9003,0.3069
cifar10,mobilenetv2,global,3.0,proj,75,100,0.8958,0.3105
cifar10,mobilenetv2,global,3.0,proj,76,100,0.8968,0.3109
cifar10,mobilenetv2,global,3.0,proj,77,100,0.8976,0.3130
cifar10,mobilenetv2,global,3.0,proj,78,100,0.8982,0.3065
cifar10,mobilenetv2,global,3.0,proj,79,100,0.8972,0.3098
cifar10,mobilenetv2,global,3.0,proj,80,100,0.8991,0.3050
cifar10,mobilenetv2,global,3.0,proj,81,100,0.8995,0.3051
cifar10,mobilenetv2,global,3.0,proj,82,100,0.8992,0.3057
cifar10,mobilenetv2,global,3.0,proj,83,100,0.8996,0.3056
cifar10,mobilenetv2,global,3.0,proj,84,100,0.8999,0.3056
cifar10,mobilenetv2,global,3.0,proj,85,100,0.8998,0.3044
cifar10,mobilenetv2,global,3.0,proj,86,100,0.9004,0.3063
cifar10,mobilenetv2,global,3.0,proj,87,100,0.9010,0.3039
cifar10,mobilenetv2,global,3.0,proj,88,100,0.9015,0.3036
cifar10,mobilenetv2,global,3.0,proj,89,100,0.9014,0.3039
cifar10,mobilenetv2,global,3.0,proj,90,100,0.8987,0.3061
cifar10,mobilenetv2,global,3.0,proj,91,100,0.8999,0.3045
cifar10,mobilenetv2,global,3.0,proj,92,100,0.9004,0.3024
cifar10,mobilenetv2,global,3.0,proj,93,100,0.9000,0.3052
cifar10,mobilenetv2,global,3.0,proj,94,100,0.9004,0.3041
cifar10,mobilenetv2,global,3.0,proj,95,100,0.8995,0.3054
cifar10,mobilenetv2,global,3.0,proj,96,100,0.9003,0.3045
cifar10,mobilenetv2,global,3.0,proj,97,100,0.9011,0.3047
cifar10,mobilenetv2,global,3.0,proj,98,100,0.8998,0.3047
cifar10,mobilenetv2,global,3.0,proj,99,100,0.9017,0.3044
cifar10,vgg19,global,2.0,obdc,0,100,0.9057,0.3226
cifar10,vgg19,global,2.0,obdc,1,100,0.9053,0.3278
cifar10,vgg19,global,2.0,obdc,2,100,0.9063,0.3285
cifar10,vgg19,global,2.0,obdc,3,100,0.9098,0.3187
cifar10,vgg19,global,2.0,obdc,4,100,0.9098,0.3191
cifar10,vgg19,global,2.0,obdc,5,100,0.9024,0.3329
cifar10,vgg19,global,2.0,obdc,6,100,0.9050,0.3322
cifar10,vgg19,global,2.0,obdc,7,100,0.9090,0.3309
cifar10,vgg19,global,2.0,obdc,8,100,0.9060,0.3368
cifar10,vgg19,global,2.0,obdc,9,100,0.9046,0.3420
cifar10,vgg19,global,2.0,obdc,10,100,0.9083,0.3185
cifar10,vgg19,global,2.0,obdc,11,100,0.9022,0.3628
cifar10,vgg19,global,2.0,obdc,12,100,0.9076,0.3153
cifar10,vgg19,global,2.0,obdc,13,100,0.9084,0.3334
cifar10,vgg19,global,2.0,obdc,14,100,0.9056,0.3277
cifar10,vgg19,global,2.0,obdc,15,100,0.9035,0.3377
cifar10,vgg19,global,2.0,obdc,16,100,0.9039,0.3526
cifar10,vgg19,global,2.0,obdc,17,100,0.9076,0.3241
cifar10,vgg19,global,2.0,obdc,18,100,0.9024,0.3334
cifar10,vgg19,global,2.0,obdc,19,100,0.9000,0.3635
cifar10,vgg19,global,2.0,obdc,20,100,0.8953,0.3683
cifar10,vgg19,global,2.0,obdc,21,100,0.9115,0.3339
cifar10,vgg19,global,2.0,obdc,22,100,0.9033,0.3640
cifar10,vgg19,global,2.0,obdc,23,100,0.9063,0.3195
cifar10,vgg19,global,2.0,obdc,24,100,0.9090,0.3214
cifar10,vgg19,global,2.0,obdc,25,100,0.9097,0.3179
cifar10,vgg19,global,2.0,obdc,26,100,0.9142,0.3055
cifar10,vgg19,global,2.0,obdc,27,100,0.8918,0.3863
cifar10,vgg19,global,2.0,obdc,28,100,0.9070,0.3361
cifar10,vgg19,global,2.0,obdc,29,100,0.9064,0.3392
cifar10,vgg19,global,2.0,obdc,30,100,0.9096,0.3356
cifar10,vgg19,global,2.0,obdc,31,100,0.9021,0.3470
cifar10,vgg19,global,2.0,obdc,32,100,0.9125,0.3162
cifar10,vgg19,global,2.0,obdc,33,100,0.9044,0.3382
cifar10,vgg19,global,2.0,obdc,34,100,0.9087,0.3260
cifar10,vgg19,global,2.0,obdc,35,100,0.9045,0.3433
cifar10,vgg19,global,2.0,obdc,36,100,0.8952,0.3808
cifar10,vgg19,global,2.0,obdc,37,100,0.8984,0.3637
cifar10,vgg19,global,2.0,obdc,38,100,0.9036,0.3403
cifar10,vgg19,global,2.0,obdc,39,100,0.9024,0.3568
cifar10,vgg19,global,2.0,obdc,40,100,0.9018,0.3407
cifar10,vgg19,global,2.0,obdc,41,100,0.9095,0.3149
cifar10,vgg19,global,2.0,obdc,42,100,0.9058,0.3429
cifar10,vgg19,global,2.0,obdc,43,100,0.9044,0.3378
cifar10,vgg19,global,2.0,obdc,44,100,0.8918,0.4075
cifar10,vgg19,global,2.0,obdc,45,100,0.9045,0.3461
cifar10,vgg19,global,2.0,obdc,46,100,0.8944,0.3864
cifar10,vgg19,global,2.0,obdc,47,100,0.9081,0.3381
cifar10,vgg19,global,2.0,obdc,48,100,0.9050,0.3650
cifar10,vgg19,global,2.0,obdc,49,100,0.9044,0.3439
cifar10,vgg19,global,2.0,obdc,50,100,0.9092,0.3241
cifar10,vgg19,global,2.0,obdc,51,100,0.9160,0.3069
cifar10,vgg19,global,2.0,obdc,52,100,0.9109,0.3225
cifar10,vgg19,global,2.0,obdc,53,100,0.9078,0.3407
cifar10,vgg19,global,2.0,obdc,54,100,0.9122,0.3083
cifar10,vgg19,global,2.0,obdc,55,100,0.8993,0.3901
cifar10,vgg19,global,2.0,obdc,56,100,0.8820,0.4411
cifar10,vgg19,global,2.0,obdc,57,100,0.8986,0.3702
cifar10,vgg19,global,2.0,obdc,58,100,0.9068,0.3213
cifar10,vgg19,global,2.0,obdc,59,100,0.9108,0.3349
cifar10,vgg19,global,2.0,obdc,60,100,0.9302,0.2542
cifar10,vgg19,global,2.0,obdc,61,100,0.9331,0.2531
cifar10,vgg19,global,2.0,obdc,62,100,0.9333,0.2529
cifar10,vgg19,global,2.0,obdc,63,100,0.9341,0.2549
cifar10,vgg19,global,2.0,obdc,64,100,0.9338,0.2576
cifar10,vgg19,global,2.0,obdc,65,100,0.9340,0.2587
cifar10,vgg19,global,2.0,obdc,66,100,0.9342,0.2585
cifar10,vgg19,global,2.0,obdc,67,100,0.9341,0.2611
cifar10,vgg19,global,2.0,obdc,68,100,0.9345,0.2638
cifar10,vgg19,global,2.0,obdc,69,100,0.9334,0.2653
cifar10,vgg19,global,2.0,obdc,70,100,0.9333,0.2639
cifar10,vgg19,global,2.0,obdc,71,100,0.9346,0.2685
cifar10,vgg19,global,2.0,obdc,72,100,0.9330,0.2710
cifar10,vgg19,global,2.0,obdc,73,100,0.9341,0.2678
cifar10,vgg19,global,2.0,obdc,74,100,0.9346,0.2702
cifar10,vgg19,global,2.0,obdc,75,100,0.9344,0.2673
cifar10,vgg19,global,2.0,obdc,76,100,0.9347,0.2690
cifar10,vgg19,global,2.0,obdc,77,100,0.9333,0.2701
cifar10,vgg19,global,2.0,obdc,78,100,0.9337,0.2744
cifar10,vgg19,global,2.0,obdc,79,100,0.9341,0.2754
cifar10,vgg19,global,2.0,obdc,80,100,0.9336,0.2754
cifar10,vgg19,global,2.0,obdc,81,100,0.9336,0.2738
cifar10,vgg19,global,2.0,obdc,82,100,0.9334,0.2757
cifar10,vgg19,global,2.0,obdc,83,100,0.9335,0.2738
cifar10,vgg19,global,2.0,obdc,84,100,0.9332,0.2732
cifar10,vgg19,global,2.0,obdc,85,100,0.9334,0.2726
cifar10,vgg19,global,2.0,obdc,86,100,0.9334,0.2721
cifar10,vgg19,global,2.0,obdc,87,100,0.9345,0.2741
cifar10,vgg19,global,2.0,obdc,88,100,0.9339,0.2751
cifar10,vgg19,global,2.0,obdc,89,100,0.9349,0.2724
cifar10,vgg19,global,2.0,obdc,90,100,0.9348,0.2731
cifar10,vgg19,global,2.0,obdc,91,100,0.9348,0.2730
cifar10,vgg19,global,2.0,obdc,92,100,0.9345,0.2740
cifar10,vgg19,global,2.0,obdc,93,100,0.9346,0.2736
cifar10,vgg19,global,2.0,obdc,94,100,0.9346,0.2736
cifar10,vgg19,global,2.0,obdc,95,100,0.9354,0.2730
cifar10,vgg19,global,2.0,obdc,96,100,0.9349,0.2725
cifar10,vgg19,global,2.0,obdc,97,100,0.9341,0.2733
cifar10,vgg19,global,2.0,obdc,98,100,0.9344,0.2728
cifar10,vgg19,global,2.0,obdc,99,100,0.9367,0.2773
cifar10,resnet56,global,3.0,obdc,0,100,0.7411,0.7682
cifar10,resnet56,global,3.0,obdc,1,100,0.7869,0.6437
cifar10,resnet56,global,3.0,obdc,2,100,0.8000,0.6088
cifar10,resnet56,global,3.0,obdc,3,100,0.8323,0.4953
cifar10,resnet56,global,3.0,obdc,4,100,0.8159,0.5503
cifar10,resnet56,global,3.0,obdc,5,100,0.8369,0.4868
cifar10,resnet56,global,3.0,obdc,6,100,0.8234,0.5375
cifar10,resnet56,global,3.0,obdc,7,100,0.8127,0.5878
cifar10,resnet56,global,3.0,obdc,8,100,0.8421,0.4890
cifar10,resnet56,global,3.0,obdc,9,100,0.8409,0.4946
cifar10,resnet56,global,3.0,obdc,10,100,0.8513,0.4549
cifar10,resnet56,global,3.0,obdc,11,100,0.8303,0.5224
cifar10,resnet56,global,3.0,obdc,12,100,0.7781,0.7459
cifar10,resnet56,global,3.0,obdc,13,100,0.8452,0.4907
cifar10,resnet56,global,3.0,obdc,14,100,0.8547,0.4503
cifar10,resnet56,global,3.0,obdc,15,100,0.8181,0.5524
cifar10,resnet56,global,3.0,obdc,16,100,0.8586,0.4256
cifar10,resnet56,global,3.0,obdc,17,100,0.8552,0.4334
cifar10,resnet56,global,3.0,obdc,18,100,0.8629,0.4068
cifar10,resnet56,global,3.0,obdc,19,100,0.8371,0.4828
cifar10,resnet56,global,3.0,obdc,20,100,0.8494,0.4755
cifar10,resnet56,global,3.0,obdc,21,100,0.8435,0.4848
cifar10,resnet56,global,3.0,obdc,22,100,0.8110,0.6220
cifar10,resnet56,global,3.0,obdc,23,100,0.8153,0.5878
cifar10,resnet56,global,3.0,obdc,24,100,0.8040,0.6621
cifar10,resnet56,global,3.0,obdc,25,100,0.8528,0.4732
cifar10,resnet56,global,3.0,obdc,26,100,0.8554,0.4447
